Id,Age,Job,Marital,Education,Default,Balance,HHInsurance,CarLoan,Communication,LastContactDay,LastContactMonth,NoOfContacts,DaysPassed,PrevAttempts,CarInsurance
2348,30,services,single,secondary,No,438,Yes,No,cellular,18,may,1,178,1,No
2350,58,management,married,tertiary,No,3864,Yes,No,cellular,15,jul,4,-1,0,Yes
2351,24,student,single,secondary,No,23878,No,No,cellular,18,feb,1,-1,0,Yes
2353,37,blue-collar,married,secondary,No,426,Yes,No,cellular,13,may,3,345,3,No
2355,46,blue-collar,married,primary,No,1085,Yes,Yes,cellular,15,may,2,353,58,Yes
2356,46,admin.,married,secondary,No,974,No,No,cellular,5,jun,2,80,1,Yes
2357,26,blue-collar,single,tertiary,No,644,No,No,cellular,2,dec,1,-1,0,Yes
2358,53,admin.,married,secondary,No,2851,No,Yes,telephone,1,jun,1,119,1,No
2359,42,blue-collar,single,primary,No,177,Yes,No,cellular,14,may,2,-1,0,No
2360,35,management,single,tertiary,No,397,Yes,No,cellular,17,apr,1,-1,0,Yes
2361,35,admin.,single,secondary,No,111,Yes,No,cellular,29,jan,1,195,3,No
2365,35,management,married,tertiary,No,0,No,No,cellular,22,may,1,-1,0,No
2366,39,management,single,tertiary,No,1092,No,No,cellular,26,aug,7,-1,0,No
2367,19,student,single,secondary,No,302,No,No,cellular,16,jul,1,-1,0,Yes
2368,41,blue-collar,married,secondary,No,281,Yes,No,cellular,14,may,4,-1,0,No
2369,30,services,single,tertiary,No,803,No,No,cellular,30,apr,1,-1,0,No
2370,56,management,married,tertiary,No,505,Yes,Yes,cellular,5,may,1,169,3,No
2371,28,blue-collar,married,secondary,No,255,Yes,No,cellular,29,jan,2,-1,0,No
2372,30,unemployed,single,secondary,No,2424,No,No,cellular,15,feb,1,95,2,Yes
2373,39,services,single,secondary,No,158,Yes,No,cellular,21,nov,1,168,2,No
2374,24,technician,single,secondary,No,598,No,No,cellular,12,may,1,182,2,Yes
2375,40,admin.,divorced,secondary,No,2129,No,No,cellular,30,apr,1,-1,0,Yes
2377,45,admin.,married,secondary,No,0,No,No,cellular,19,aug,10,-1,0,No
2378,37,management,married,tertiary,No,825,Yes,No,cellular,11,aug,5,-1,0,No
2379,57,retired,divorced,primary,No,698,No,No,telephone,9,dec,3,191,2,No
2381,58,entrepreneur,married,secondary,No,670,Yes,No,cellular,12,may,1,-1,0,Yes
2383,37,management,married,tertiary,No,3794,No,No,cellular,18,aug,1,379,1,No
2384,32,services,married,secondary,No,914,No,No,cellular,15,jun,1,-1,0,Yes
2385,36,admin.,married,secondary,No,96,No,No,cellular,2,feb,1,-1,0,Yes
2386,37,management,married,tertiary,No,6771,No,No,cellular,7,sep,1,186,1,Yes
2387,38,self-employed,married,secondary,No,1029,Yes,No,cellular,4,feb,3,223,1,No
2388,32,technician,married,secondary,No,4887,Yes,No,cellular,17,apr,3,-1,0,No
2389,61,technician,married,tertiary,No,1263,No,No,telephone,18,feb,4,-1,0,No
2390,41,admin.,divorced,secondary,No,6046,Yes,Yes,telephone,15,mar,6,182,2,Yes
2391,29,management,married,tertiary,No,51,Yes,No,cellular,17,jul,5,-1,0,Yes
2393,30,technician,single,secondary,No,4684,Yes,No,cellular,30,apr,3,-1,0,Yes
2395,52,management,single,tertiary,No,1205,No,No,telephone,19,aug,20,-1,0,No
2396,36,management,single,tertiary,No,1379,No,No,cellular,25,may,1,186,1,Yes
2397,48,blue-collar,married,secondary,No,893,No,No,cellular,13,aug,2,-1,0,No
2400,26,management,single,tertiary,No,222,No,No,cellular,26,apr,1,334,1,Yes
2401,22,student,single,secondary,No,23,No,No,cellular,27,oct,1,-1,0,Yes
2402,40,management,married,tertiary,No,3185,No,No,cellular,18,nov,1,-1,0,No
2403,49,management,married,secondary,No,1623,Yes,No,cellular,19,nov,2,-1,0,Yes
2405,52,blue-collar,married,secondary,No,8180,Yes,No,cellular,13,apr,1,144,1,No
2406,49,blue-collar,single,primary,No,2146,Yes,No,cellular,7,may,2,353,2,Yes
2407,48,management,divorced,tertiary,No,507,Yes,No,cellular,9,apr,1,-1,0,No
2409,48,self-employed,married,tertiary,No,3118,No,No,cellular,13,aug,2,-1,0,No
2410,41,services,married,tertiary,No,881,No,No,cellular,30,oct,3,-1,0,Yes
2411,34,services,married,secondary,No,0,No,No,cellular,7,jul,3,-1,0,No
2413,27,unemployed,single,primary,No,9,No,Yes,cellular,9,jul,2,-1,0,Yes
2414,22,student,single,secondary,No,330,Yes,No,cellular,18,may,1,-1,0,No
2415,27,student,married,secondary,No,119,Yes,No,cellular,16,jul,2,-1,0,Yes
2416,37,blue-collar,married,primary,No,2120,Yes,No,cellular,15,may,3,175,4,Yes
2417,22,student,single,secondary,No,552,No,No,cellular,1,sep,1,-1,0,Yes
2418,30,blue-collar,married,secondary,No,2,Yes,Yes,cellular,17,apr,2,326,1,No
2419,32,technician,single,secondary,No,493,No,No,cellular,13,aug,2,-1,0,No
2420,40,admin.,single,secondary,No,985,Yes,No,cellular,4,jun,3,50,8,Yes
2421,29,admin.,single,secondary,No,265,Yes,No,cellular,25,nov,1,184,1,Yes
2422,39,management,single,tertiary,No,0,Yes,No,cellular,18,nov,2,-1,0,No
2423,25,student,single,tertiary,No,326,No,No,cellular,26,may,1,-1,0,Yes
2426,44,technician,married,primary,No,755,No,Yes,cellular,31,jul,4,-1,0,Yes
2427,32,blue-collar,married,secondary,No,225,Yes,No,cellular,17,apr,1,150,1,Yes
2428,32,management,single,tertiary,No,1625,Yes,No,cellular,19,aug,6,-1,0,No
2430,24,student,single,primary,No,1235,No,No,cellular,14,jul,4,93,6,Yes
2432,52,services,married,secondary,No,431,No,No,cellular,26,aug,17,-1,0,No
2433,50,technician,divorced,secondary,No,-556,Yes,Yes,cellular,22,jul,2,-1,0,No
2434,30,blue-collar,single,secondary,No,161,No,Yes,telephone,8,sep,3,-1,0,Yes
2435,60,retired,married,tertiary,No,846,No,No,telephone,26,may,1,-1,0,Yes
2437,55,unemployed,married,primary,No,1212,No,No,cellular,31,aug,1,92,1,No
2438,31,blue-collar,married,secondary,No,150,Yes,No,telephone,14,may,2,-1,0,No
2439,56,technician,married,secondary,No,0,Yes,No,cellular,20,apr,1,-1,0,No
2441,57,retired,divorced,primary,No,720,No,No,telephone,17,feb,4,-1,0,Yes
2442,40,management,divorced,tertiary,No,3426,No,No,cellular,11,aug,3,-1,0,No
2444,37,unemployed,single,tertiary,No,1316,Yes,No,cellular,18,nov,1,172,2,No
2445,41,services,divorced,tertiary,No,1583,Yes,No,cellular,9,jul,1,-1,0,Yes
2446,37,services,married,secondary,No,523,Yes,No,telephone,19,nov,1,-1,0,No
2448,33,services,divorced,secondary,No,44,No,Yes,cellular,23,jul,1,-1,0,Yes
2449,27,admin.,married,tertiary,No,73,No,No,cellular,10,feb,1,-1,0,Yes
2450,28,management,single,tertiary,No,223,Yes,No,telephone,27,aug,2,119,1,Yes
2451,54,management,divorced,secondary,No,300,Yes,No,cellular,20,nov,2,-1,0,Yes
2452,35,admin.,divorced,secondary,No,1224,Yes,No,cellular,3,nov,1,-1,0,Yes
2453,47,entrepreneur,married,tertiary,No,0,No,No,telephone,18,nov,2,-1,0,No
2454,42,management,married,tertiary,No,1435,Yes,No,cellular,7,may,1,-1,0,Yes
2455,31,management,married,tertiary,No,1812,No,No,cellular,12,aug,1,104,1,No
2456,32,technician,single,tertiary,No,4071,No,No,cellular,30,jun,2,-1,0,Yes
2457,26,admin.,married,secondary,No,354,Yes,No,cellular,8,may,5,347,5,No
2459,60,blue-collar,married,primary,No,0,No,Yes,cellular,13,aug,4,-1,0,No
2462,33,admin.,divorced,secondary,No,294,Yes,No,cellular,8,may,1,-1,0,Yes
2463,44,blue-collar,married,secondary,No,6491,Yes,No,cellular,19,nov,2,174,1,No
2464,67,retired,divorced,secondary,No,704,No,No,cellular,8,feb,2,97,1,Yes
2465,36,management,married,tertiary,No,6153,No,No,telephone,17,nov,3,-1,0,No
2466,37,blue-collar,married,primary,No,3370,Yes,No,cellular,20,nov,4,-1,0,No
2467,52,admin.,married,secondary,No,941,No,No,cellular,4,feb,2,-1,0,No
2468,55,retired,divorced,secondary,No,2204,No,No,cellular,22,feb,1,264,1,Yes
2469,28,student,single,secondary,No,404,Yes,No,cellular,18,may,2,367,4,No
2470,33,entrepreneur,married,tertiary,No,87,Yes,Yes,cellular,21,nov,4,-1,0,No
2471,38,self-employed,married,tertiary,No,3139,Yes,No,cellular,18,nov,2,-1,0,No
2472,67,retired,married,secondary,No,1146,No,No,cellular,13,nov,1,92,2,Yes
2474,38,admin.,married,secondary,No,755,Yes,No,cellular,17,feb,1,-1,0,Yes
2475,29,technician,single,tertiary,No,262,Yes,Yes,cellular,29,jul,9,-1,0,No
2477,45,admin.,divorced,secondary,No,2519,No,No,cellular,21,nov,1,-1,0,No
2479,54,technician,married,secondary,No,1349,No,No,telephone,11,aug,6,-1,0,No
2481,37,technician,married,tertiary,No,122,No,No,cellular,25,jun,2,318,3,Yes
2482,52,technician,married,secondary,No,0,Yes,No,cellular,7,sep,1,294,1,Yes
2483,27,admin.,married,secondary,No,1595,No,No,cellular,29,dec,2,197,2,Yes
2484,37,management,married,tertiary,No,5106,No,No,cellular,30,apr,1,-1,0,Yes
2487,51,management,married,tertiary,No,346,No,No,cellular,12,feb,1,92,5,Yes
2488,31,technician,single,secondary,No,198,No,No,cellular,30,jan,4,-1,0,No
2489,38,technician,married,secondary,No,4539,No,No,cellular,16,sep,1,-1,0,Yes
2490,31,management,married,tertiary,No,141,Yes,No,cellular,4,feb,2,238,7,Yes
2491,40,services,single,secondary,No,65,Yes,No,cellular,15,may,3,-1,0,No
2493,46,blue-collar,married,secondary,No,640,Yes,No,cellular,12,mar,1,182,4,Yes
2495,38,management,married,tertiary,No,1308,Yes,No,cellular,2,feb,1,-1,0,Yes
2496,59,unemployed,married,secondary,No,4497,Yes,No,cellular,4,feb,1,251,1,No
2499,48,management,married,tertiary,No,1167,Yes,Yes,cellular,1,jun,1,-1,0,Yes
2500,37,management,married,tertiary,No,238,No,No,cellular,3,feb,1,92,1,Yes
2501,28,services,single,secondary,No,0,No,Yes,cellular,16,jul,1,-1,0,No
2502,47,management,single,tertiary,No,512,No,No,cellular,15,jul,2,-1,0,No
2504,45,management,married,tertiary,No,1034,No,Yes,cellular,24,jul,4,-1,0,No
2505,30,unemployed,single,secondary,No,79,No,Yes,cellular,5,feb,2,196,1,No
2506,29,unemployed,single,tertiary,No,70,No,No,cellular,25,may,1,-1,0,Yes
2507,40,unemployed,married,secondary,No,219,Yes,No,cellular,17,nov,2,196,1,No
2508,65,retired,married,primary,No,3629,No,No,cellular,27,apr,1,-1,0,Yes
2509,46,management,married,tertiary,No,0,No,No,cellular,27,aug,2,-1,0,No
2511,33,blue-collar,married,secondary,No,43,Yes,No,cellular,14,may,2,358,2,No
2513,45,blue-collar,married,primary,No,1291,Yes,No,cellular,28,aug,17,-1,0,No
2517,35,admin.,married,secondary,No,-203,Yes,No,cellular,11,jul,2,-1,0,Yes
2518,36,technician,married,tertiary,No,202,No,No,cellular,29,jan,1,120,3,Yes
2519,49,management,divorced,tertiary,No,351,Yes,No,cellular,21,jul,2,-1,0,No
2521,36,admin.,single,tertiary,No,5007,Yes,No,cellular,8,oct,3,331,4,No
2523,56,unemployed,married,secondary,No,12,No,No,cellular,12,oct,3,187,1,Yes
2524,55,technician,married,secondary,No,0,No,No,cellular,19,nov,1,-1,0,No
2525,83,retired,married,secondary,No,0,No,No,cellular,18,mar,10,-1,0,No
2526,34,management,single,tertiary,No,681,No,No,cellular,6,aug,2,-1,0,Yes
2527,29,admin.,married,secondary,No,7707,Yes,No,cellular,29,apr,2,334,2,Yes
2529,27,entrepreneur,married,secondary,No,2329,No,No,telephone,27,oct,1,-1,0,Yes
2530,68,retired,divorced,secondary,No,4189,No,No,telephone,14,jul,2,-1,0,Yes
2531,31,self-employed,single,tertiary,No,17924,Yes,No,cellular,14,may,1,174,3,Yes
2532,33,technician,single,tertiary,No,258,No,No,cellular,12,mar,4,-1,0,Yes
2533,51,blue-collar,married,secondary,No,4787,Yes,No,cellular,7,apr,1,-1,0,Yes
2534,76,retired,divorced,primary,No,2693,No,No,cellular,23,apr,5,184,2,No
2535,35,blue-collar,married,secondary,No,0,Yes,Yes,cellular,20,apr,3,-1,0,No
2536,36,services,single,secondary,No,1482,Yes,No,cellular,18,nov,2,174,1,No
2537,32,blue-collar,married,secondary,No,356,Yes,No,cellular,8,may,3,-1,0,No
2538,39,blue-collar,married,secondary,No,167,Yes,Yes,cellular,12,may,1,-1,0,Yes
2539,30,blue-collar,single,secondary,No,327,Yes,No,telephone,18,may,2,-1,0,No
2540,58,housemaid,divorced,primary,No,3858,No,No,telephone,29,jul,6,-1,0,No
2542,26,services,single,secondary,No,1347,No,No,telephone,18,jun,6,92,5,Yes
2543,51,management,married,tertiary,No,7631,No,No,cellular,20,aug,8,-1,0,No
2544,50,admin.,married,primary,No,82,No,No,cellular,22,aug,4,-1,0,No
2545,26,student,single,secondary,No,100,No,No,cellular,26,may,1,-1,0,Yes
2547,31,admin.,single,tertiary,No,2004,No,No,cellular,19,nov,1,-1,0,No
2548,27,admin.,single,secondary,No,557,Yes,No,cellular,13,may,2,-1,0,No
2550,34,admin.,divorced,secondary,No,479,Yes,No,cellular,12,may,1,350,5,Yes
2551,34,technician,married,tertiary,No,5060,Yes,No,cellular,21,aug,21,-1,0,No
2555,32,management,married,tertiary,No,3154,No,No,cellular,20,apr,2,150,2,No
2556,30,management,single,tertiary,No,3289,No,No,cellular,2,jun,1,-1,0,No
2557,54,admin.,divorced,secondary,No,1872,No,No,cellular,13,feb,5,-1,0,Yes
2558,36,technician,single,secondary,Yes,-487,Yes,No,cellular,17,apr,1,-1,0,Yes
2559,33,management,single,tertiary,No,224,No,No,cellular,23,jun,2,107,2,Yes
2562,53,blue-collar,divorced,primary,No,4401,No,No,telephone,11,aug,1,-1,0,Yes
2563,45,blue-collar,married,primary,Yes,-443,Yes,Yes,cellular,20,apr,1,-1,0,Yes
2564,35,management,married,secondary,No,724,Yes,No,cellular,14,jul,2,415,1,Yes
2565,28,technician,single,secondary,No,154,Yes,No,cellular,18,feb,2,-1,0,Yes
2569,41,services,divorced,secondary,No,0,No,No,cellular,14,jul,3,-1,0,No
2570,48,admin.,divorced,secondary,No,362,No,No,cellular,13,aug,1,-1,0,Yes
2572,60,management,married,tertiary,No,371,No,Yes,cellular,11,aug,8,-1,0,No
2573,39,blue-collar,married,secondary,No,261,No,No,cellular,4,may,4,-1,0,Yes
2574,46,blue-collar,married,secondary,No,1568,Yes,No,cellular,2,jun,1,55,6,Yes
2575,42,blue-collar,divorced,secondary,No,1261,Yes,Yes,cellular,10,jul,1,-1,0,No
2576,28,management,single,tertiary,No,187,No,No,cellular,10,sep,1,93,2,Yes
2577,31,technician,married,tertiary,No,3382,No,No,cellular,30,apr,1,-1,0,Yes
2579,34,student,single,tertiary,No,3404,Yes,No,cellular,8,apr,1,139,5,No
2580,58,retired,married,primary,No,565,No,No,telephone,8,oct,1,93,1,Yes
2581,50,blue-collar,married,secondary,No,9585,Yes,No,telephone,31,jul,6,-1,0,No
2582,34,technician,single,tertiary,No,9851,Yes,No,cellular,20,nov,5,-1,0,No
2584,40,unemployed,single,tertiary,No,7968,No,No,cellular,2,jun,1,-1,0,Yes
2586,31,technician,single,secondary,No,691,Yes,No,cellular,8,may,1,-1,0,No
2587,33,housemaid,married,tertiary,No,10,Yes,No,cellular,20,apr,1,322,2,No
2588,46,admin.,single,secondary,No,533,No,No,cellular,22,may,1,-1,0,No
2589,43,self-employed,married,secondary,No,14144,Yes,No,cellular,21,nov,1,-1,0,Yes
2592,60,housemaid,married,secondary,No,5,No,No,cellular,14,aug,5,-1,0,No
2594,55,retired,married,primary,No,628,No,Yes,cellular,6,aug,2,-1,0,No
2595,30,technician,married,secondary,No,455,Yes,No,cellular,21,nov,1,-1,0,Yes
2596,47,housemaid,divorced,primary,No,617,No,No,telephone,29,jul,7,-1,0,No
2597,32,admin.,single,tertiary,No,8866,No,No,cellular,18,mar,2,-1,0,Yes
2598,42,blue-collar,married,secondary,No,179,Yes,No,cellular,17,nov,1,-1,0,No
2600,61,self-employed,divorced,tertiary,No,6,Yes,No,cellular,13,oct,1,182,2,Yes
2601,34,admin.,married,tertiary,No,882,No,No,cellular,13,aug,1,113,5,No
2602,33,management,single,secondary,No,-85,Yes,No,cellular,18,jul,1,-1,0,No
2603,30,technician,single,tertiary,No,0,No,No,cellular,22,aug,2,-1,0,No
2606,44,blue-collar,divorced,primary,No,75,Yes,No,cellular,16,apr,1,281,1,No
2608,46,blue-collar,married,secondary,No,922,No,Yes,cellular,14,jul,2,-1,0,No
2609,29,services,married,secondary,No,1135,Yes,No,cellular,17,feb,1,-1,0,Yes
2610,35,unemployed,married,secondary,No,977,Yes,No,cellular,4,may,4,91,1,No
2611,25,technician,single,secondary,No,139,No,Yes,cellular,12,oct,1,-1,0,Yes
2613,47,services,married,tertiary,No,871,No,No,cellular,22,aug,9,-1,0,No
2614,30,management,married,tertiary,No,419,Yes,No,cellular,4,jun,1,-1,0,Yes
2615,29,management,single,tertiary,No,9407,No,No,cellular,4,may,6,-1,0,Yes
2616,45,technician,married,secondary,No,1,Yes,No,cellular,17,nov,1,-1,0,No
2617,35,services,married,tertiary,No,4564,No,No,cellular,18,aug,6,-1,0,No
2619,33,technician,single,secondary,No,1429,Yes,No,cellular,31,aug,8,-1,0,Yes
2624,32,management,married,secondary,No,0,No,No,cellular,20,aug,4,-1,0,No
2625,35,technician,married,secondary,No,2355,Yes,No,cellular,9,jul,1,-1,0,No
2627,57,retired,married,secondary,No,1230,No,No,cellular,22,feb,1,-1,0,No
2629,36,unemployed,married,primary,No,2347,Yes,No,cellular,21,nov,3,-1,0,No
2630,52,management,married,tertiary,No,1392,No,No,cellular,28,jan,2,205,3,No
2631,43,management,divorced,tertiary,No,187,No,No,cellular,5,aug,1,-1,0,No
2632,45,blue-collar,single,secondary,No,0,No,No,cellular,5,aug,2,472,1,Yes
2633,40,blue-collar,married,secondary,No,498,Yes,No,cellular,8,may,2,298,4,No
2634,50,management,married,tertiary,No,253,No,No,cellular,28,may,9,-1,0,Yes
2635,52,services,married,primary,No,14,No,Yes,cellular,28,jul,5,-1,0,No
2636,41,self-employed,married,tertiary,No,231,No,No,cellular,7,aug,2,-1,0,Yes
2638,42,admin.,single,secondary,No,-247,Yes,Yes,telephone,21,oct,1,166,1,Yes
2639,32,technician,single,tertiary,No,705,Yes,No,cellular,20,apr,4,-1,0,No
2641,30,technician,married,secondary,No,-206,Yes,Yes,cellular,15,may,1,-1,0,No
2643,56,blue-collar,divorced,primary,No,-9,Yes,Yes,cellular,8,may,1,-1,0,Yes
2644,52,services,married,secondary,No,992,Yes,No,cellular,27,oct,1,515,1,Yes
2645,34,blue-collar,married,secondary,No,640,Yes,No,cellular,29,apr,2,-1,0,Yes
2646,32,management,married,tertiary,No,169,No,No,telephone,14,aug,2,-1,0,Yes
2647,33,blue-collar,single,primary,No,863,Yes,No,telephone,13,may,3,-1,0,Yes
2650,31,management,married,tertiary,No,0,Yes,Yes,cellular,28,jul,8,-1,0,Yes
2652,37,management,married,tertiary,No,0,Yes,No,cellular,23,apr,5,153,7,Yes
2654,58,management,divorced,tertiary,No,5701,No,No,cellular,2,feb,1,-1,0,Yes
2657,33,housemaid,single,tertiary,No,1107,Yes,No,cellular,18,mar,1,-1,0,Yes
2658,49,housemaid,married,primary,No,889,No,No,telephone,7,jul,1,-1,0,Yes
2661,33,management,single,tertiary,No,224,No,No,cellular,8,mar,2,-1,0,Yes
2662,39,admin.,married,secondary,No,563,Yes,No,cellular,4,may,3,-1,0,No
2664,55,management,married,primary,No,113,No,No,cellular,12,aug,1,457,3,Yes
2665,52,technician,married,secondary,No,386,No,No,cellular,20,apr,1,-1,0,Yes
2666,34,admin.,married,secondary,No,48,Yes,No,cellular,7,may,2,287,3,Yes
2667,25,technician,single,secondary,No,102,No,Yes,cellular,8,jul,2,-1,0,Yes
2668,43,blue-collar,married,secondary,No,2160,No,No,cellular,8,sep,1,98,1,Yes
2669,45,self-employed,divorced,tertiary,No,963,Yes,No,cellular,12,may,5,-1,0,Yes
2670,34,housemaid,divorced,primary,No,46,Yes,No,telephone,11,jul,2,-1,0,No
2671,66,retired,married,secondary,No,2326,No,Yes,cellular,18,feb,1,181,1,Yes
2673,30,unemployed,single,secondary,No,2424,No,No,cellular,12,nov,1,279,1,Yes
2674,29,student,single,tertiary,No,5,No,No,cellular,15,jul,5,-1,0,Yes
2675,45,technician,married,secondary,No,0,Yes,Yes,telephone,2,feb,2,208,1,No
2676,60,management,married,tertiary,No,1573,No,No,telephone,7,jul,15,-1,0,No
2677,63,retired,married,secondary,No,708,No,No,cellular,17,nov,2,-1,0,No
2679,33,admin.,married,tertiary,No,882,No,No,cellular,22,apr,1,183,4,Yes
2681,47,admin.,married,secondary,No,1808,No,Yes,cellular,17,jul,1,-1,0,No
2688,28,blue-collar,single,secondary,No,-127,Yes,No,cellular,4,jul,3,-1,0,Yes
2689,51,management,single,tertiary,Yes,-55,Yes,No,cellular,11,may,2,266,6,No
2690,55,management,divorced,tertiary,No,9756,Yes,No,cellular,5,jun,2,95,1,Yes
2691,50,admin.,single,secondary,No,2252,No,No,cellular,30,apr,2,-1,0,Yes
2694,28,housemaid,single,tertiary,No,731,Yes,No,cellular,6,feb,2,-1,0,No
2695,44,management,divorced,tertiary,Yes,-26,No,No,cellular,22,aug,4,-1,0,No
2696,28,self-employed,married,secondary,No,-522,Yes,Yes,cellular,18,may,2,-1,0,Yes
2697,38,admin.,divorced,secondary,No,19,Yes,No,cellular,5,feb,3,251,2,Yes
2699,57,admin.,married,primary,No,389,No,No,cellular,9,jul,2,-1,0,No
2700,35,blue-collar,married,secondary,No,444,Yes,No,cellular,15,apr,3,-1,0,No
2702,33,self-employed,single,tertiary,No,562,Yes,Yes,cellular,6,apr,1,363,1,Yes
2706,36,services,single,secondary,No,948,No,Yes,cellular,29,jan,2,-1,0,No
2709,46,management,married,tertiary,No,0,No,No,cellular,26,may,1,-1,0,No
2710,40,blue-collar,married,primary,No,32,Yes,No,cellular,7,may,1,-1,0,No
2714,32,blue-collar,single,primary,No,18,Yes,Yes,cellular,6,may,1,-1,0,No
2715,37,admin.,married,secondary,No,2061,Yes,Yes,cellular,22,jun,1,109,3,Yes
2716,32,blue-collar,single,secondary,No,2093,No,No,cellular,24,sep,2,444,1,Yes
2719,43,management,single,tertiary,No,1696,Yes,No,cellular,26,aug,1,474,3,Yes
2720,56,retired,married,secondary,No,1956,No,No,cellular,7,aug,2,-1,0,No
